repo,sha,author,datetime,message,date,time
hadley/pkgdown,8731da038e15c217afb455981ebdb8a65491ed39,hadley,2016-09-28T14:48:19Z,"Bring examples back to life

And tweak formatting",2016-09-28,2016-01-01T15:48:00Z
hadley/pkgdown,f6335ba749ac4e15598639f868a277bf457493e8,hadley,2016-09-28T13:50:20Z,Document & export navbar template,2016-09-28,2016-01-01T14:50:00Z
hadley/pkgdown,bec83261855b935135a1df68786d64d6145d207b,hadley,2016-09-28T13:43:31Z,"Refactor navbar generation

And only add articles link if there is a vignettes directory",2016-09-28,2016-01-01T14:43:00Z
hadley/pkgdown,59edd1c6047ac0caf5cfb8340789e365cf72ea7a,hadley,2016-09-28T13:16:27Z,Make it easier to document packages other than current,2016-09-28,2016-01-01T14:16:00Z
hadley/pkgdown,7bf4279e50284eea53ad726d9e987a5e78059394,hadley,2016-09-28T13:14:23Z,"Not all function names are parseable

(e.g. repalcement and infix functions)",2016-09-28,2016-01-01T14:14:00Z
hadley/pkgdown,5c0e0ee86bb24984c30665f01c2e7e9d2d47a7a0,hadley,2016-09-28T13:13:58Z,Fix stringr removal buglet,2016-09-28,2016-01-01T14:13:00Z
hadley/pkgdown,74f5addc969a0ec009081c5f9b04e600641f007c,hadley,2016-09-28T13:13:43Z,Package name is in package field,2016-09-28,2016-01-01T14:13:00Z
hadley/pkgdown,d5162d91637fa77e13c70797b55e388c7ae21efb,hadley,2016-09-28T13:13:29Z,Export as_data methods,2016-09-28,2016-01-01T14:13:00Z
tidyverse/forcats,c6136e0f956c77209f3cd0c4c10b89ad342f967d,hadley,2016-09-28T13:12:14Z,Fix broken status badge,2016-09-28,2016-01-01T14:12:00Z
hadley/pkgdown,f4a2667b2860d0371aa5ad1883330afc37f491be,hadley,2016-09-28T13:04:01Z,Add RStudio add-in,2016-09-28,2016-01-01T14:04:00Z
hadley/pkgdown,e941016e290545dbacc2f9d45c39f9310945d3f7,hadley,2016-09-28T12:47:23Z,Patch home link from navbar,2016-09-28,2016-01-01T13:47:00Z
hadley/pkgdown,f592afa199d20a280c830b3087eb23fe10aaa7d3,hadley,2016-09-28T12:42:17Z,Doc tweaks,2016-09-28,2016-01-01T13:42:00Z
hadley/pkgdown,58d0d512b743be9f0116edb78294cda6ae00dd6f,hadley,2016-09-28T12:38:00Z,Eliminate stringr dependency,2016-09-28,2016-01-01T13:38:00Z
hadley/pkgdown,b9a621738ffa0d2eea73ec732ae2c9947dc0b294,hadley,2016-09-28T12:27:05Z,Description tweaks,2016-09-28,2016-01-01T13:27:00Z
hadley/pkgdown,1043502c3ef59420c71add76747fc70e8ebf3778,hadley,2016-09-28T12:24:04Z,Bootstrap grid tweaks,2016-09-28,2016-01-01T13:24:00Z
hadley/pkgdown,6d866cf66e61759d244bcc5f0bf6b8c05811b56f,hadley,2016-09-27T22:56:24Z,Design tweaking,2016-09-27,2016-01-01T23:56:00Z
hadley/pkgdown,0745822a048338c55f5bbdc2688f7df642971a21,hadley,2016-09-27T22:48:02Z,Tweak article + reference index,2016-09-27,2016-01-01T23:48:00Z
hadley/pkgdown,7557dd6ac9b0d7cf0c9646bae2c12046eaf50888,hadley,2016-09-27T22:41:27Z,"Don't export init_site

Since if you're building your own `build_site()`, this is easy to do yourself anyway.",2016-09-27,2016-01-01T23:41:00Z
hadley/pkgdown,b174a4ea5b275060261a18223d33615783e71e1b,hadley,2016-09-27T22:38:38Z,"Document overall site yaml config

And tweak rendering",2016-09-27,2016-01-01T23:38:00Z
hadley/pkgdown,23587d382a98e1c55bd88708ed5d79431daef8f4,hadley,2016-09-27T22:20:18Z,Move description above usage,2016-09-27,2016-01-01T23:20:00Z
hadley/pkgdown,11331a14e23de494149b4d77081b313085924f2c,hadley,2016-09-27T22:19:06Z,rd2html always returns string,2016-09-27,2016-01-01T23:19:00Z
hadley/pkgdown,034348f5861ae64912b6cfd58dce3e6ceb8a8520,hadley,2016-09-27T22:17:21Z,"Provide more details about render_reference

Also tweak layout to get more info on a screen",2016-09-27,2016-01-01T23:17:00Z
hadley/pkgdown,0c0c16663e4de66573ae61a3d162d243d514dfe6,hadley,2016-09-27T22:10:32Z,Preformatted tag needs special handling,2016-09-27,2016-01-01T23:10:00Z
hadley/pkgdown,15ee15ab5e51ba5b4887d5d759fe5077950886bf,hadley,2016-09-27T22:01:06Z,Ignore newcommand and renewcommand tags,2016-09-27,2016-01-01T23:01:00Z
hadley/pkgdown,242a899945bccace16d2bcc3fc4ea0da413e11ba,hadley,2016-09-27T22:00:48Z,"Add test for \Sexpr, and fix bugs",2016-09-27,2016-01-01T23:00:00Z
hadley/pkgdown,94eef3e4be80864570540ae6a21c6cd18e3f308d,hadley,2016-09-27T21:54:53Z,"Remove `\specia{}` handling

Since it doesn't seem to be an Rd tag",2016-09-27,2016-01-01T22:54:00Z
hadley/pkgdown,1bb6d3ac56233080f9cf4710be67e4c8d1c64d85,hadley,2016-09-27T21:53:27Z,Convert Rd comments to html comments,2016-09-27,2016-01-01T22:53:00Z
hadley/pkgdown,412e6d544311b92e935ae4d13eb50c7d6f3f23ea,hadley,2016-09-27T21:49:50Z,"Test if and ifelse commands

And fix a bug thereby discovered",2016-09-27,2016-01-01T22:49:00Z
hadley/pkgdown,67e30cf30930e446e6b5b220e84e59435140b6e8,hadley,2016-09-27T21:49:30Z,Tweak location of vectorisation,2016-09-27,2016-01-01T22:49:00Z
hadley/pkgdown,941f3b0807dcefca6effb59aa65bfe5c443196df,hadley,2016-09-27T21:49:06Z,Update docs,2016-09-27,2016-01-01T22:49:00Z
hadley/pkgdown,377e25acbc7633404d8a6b7b6d74f504f060faa2,hadley,2016-09-27T21:31:28Z,"Also handle bare strings

(Although I'm not sure you can generate them easily with YAML string rules)",2016-09-27,2016-01-01T22:31:00Z
hadley/pkgdown,bb7c2d01313d84c7f5f115ee5e52d4c2f4fb2fb3,hadley,2016-09-27T21:29:27Z,"Implement alias matchers & use for staticdocs

Fix vectorisation bug when warning about missing functions",2016-09-27,2016-01-01T22:29:00Z
hadley/pkgdown,ad89c94e85d4223e9ddb4968ec9794cf31721766,hadley,2016-09-27T20:32:48Z,Move seed argument to build_reference,2016-09-27,2016-01-01T21:32:00Z
hadley/pkgdown,5390cf2dc9abb9b534b628362ed77983c7edcf6c,hadley,2016-09-27T20:31:13Z,Tweak reference layout and titles,2016-09-27,2016-01-01T21:31:00Z
hadley/pkgdown,9911d769f12055a708be5541ad3cbf869b90fdce,hadley,2016-09-27T20:24:53Z,Move assert & template path definition to metadata,2016-09-27,2016-01-01T21:24:00Z
hadley/pkgdown,b9b4522528867bc0e5cf87dde33812c3091542bd,hadley,2016-09-27T18:55:43Z,Refactoring topic html generation,2016-09-27,2016-01-01T19:55:00Z
hadley/pkgdown,560954241d2678c8bb01cf82c25299d5bf7c6445,hadley,2016-09-27T13:48:51Z,Custom navbar,2016-09-27,2016-01-01T14:48:00Z
hadley/pkgdown,1acee99e8b751494e48bfd7e759f21d2b45363b9,hadley,2016-09-27T13:46:51Z,Pass title through to articles page,2016-09-27,2016-01-01T14:46:00Z
hadley/pkgdown,6cc4fe80647767d987af00e3871b288df4caaf0e,hadley,2016-09-27T13:38:52Z,Correct path to package version,2016-09-27,2016-01-01T14:38:00Z
hadley/pkgdown,ac3117887476ec86a6572c354e12a6fffe5ae78b,hadley,2016-09-27T13:22:24Z,"Link back to site, not github",2016-09-27,2016-01-01T14:22:00Z
hadley/pkgdown,4f10081bbe2f5387902e70255390f91d0bef9161,hadley,2016-09-27T13:18:49Z,Ensure assets have path to root too,2016-09-27,2016-01-01T14:18:00Z
hadley/pkgdown,1d0b3546a52a83e93fe3350416916ad63c60a037,hadley,2016-09-27T13:13:18Z,Adjust relative links in navbar,2016-09-27,2016-01-01T14:13:00Z
hadley/pkgdown,fd1e8a44c4f82756c474c87b21562da0a938b2e1,hadley,2016-09-27T12:48:33Z,Easily generate yaml for navbar,2016-09-27,2016-01-01T13:48:00Z
hadley/pkgdown,a9d70e5aa102c508424cb7d7391cd8238b1b812d,hadley,2016-09-27T12:38:10Z,Clean up R CMD check,2016-09-27,2016-01-01T13:38:00Z
hadley/pkgdown,95c96cecd405600be0a8e93ff05b97cfc7b2e692,hadley,2016-09-27T12:27:17Z,Eliminate some imports,2016-09-27,2016-01-01T13:27:00Z
hadley/pkgdown,3dcdabe5ad472efc5ae03c837f4cb31cc883d7b0,hadley,2016-09-27T12:23:06Z,Delete accidentally included plots file,2016-09-27,2016-01-01T13:23:00Z
hadley/pkgdown,fac1df0255ecb5a1b4278078e487d780d96108d2,hadley,2016-09-27T12:22:55Z,"Writing enhancements from roxygen

* Tag files as autogenerated.
* Only print message if changed.

Fixes #138",2016-09-27,2016-01-01T13:22:00Z
hadley/pkgdown,d711f4394d320a15807ba22b6c4571a54e7136c1,hadley,2016-09-27T12:05:14Z,Look for either .yml or .yaml,2016-09-27,2016-01-01T13:05:00Z
hadley/pkgdown,b3c26123cd825e73af30ad4d666a4bed8926521f,hadley,2016-09-26T22:24:51Z,Pad body so as not to overlap with navbar,2016-09-26,2016-01-01T23:24:00Z
hadley/pkgdown,f07fb8cfe1c770c014f9787f0694767ea7d87392,hadley,2016-09-26T22:19:44Z,Check in new site,2016-09-26,2016-01-01T23:19:00Z
hadley/pkgdown,478d7fb9c85248f5232179c9f7a9f20213f88c36,hadley,2016-09-26T22:16:37Z,Add support for bootswatch themes,2016-09-26,2016-01-01T23:16:00Z
hadley/pkgdown,6822b535778cec01ae552de645b3c1e47a910deb,hadley,2016-09-26T22:11:29Z,Set page title for home page,2016-09-26,2016-01-01T23:11:00Z
hadley/pkgdown,c8fcf117d29fdbe1f239274659773a9ce271d8b8,hadley,2016-09-26T22:09:03Z,"Add github link automatically

Fixes #131",2016-09-26,2016-01-01T23:09:00Z
hadley/pkgdown,1cfb29ccb78d9bcb48a5f2c5c6387e718071a0f1,hadley,2016-09-26T21:59:33Z,Generate navbar with code,2016-09-26,2016-01-01T22:59:00Z
hadley/pkgdown,feb1e82024f6811a8f3c9cc2716e7c9415b6911b,hadley,2016-09-26T21:41:18Z,spec -> data,2016-09-26,2016-01-01T22:41:00Z
hadley/pkgdown,104bfb2bf40ac0fa777449e5c8de719e5ea0b65a,hadley,2016-09-26T21:39:25Z,Improve docs,2016-09-26,2016-01-01T22:39:00Z
hadley/pkgdown,ab338e27a89052d43796f6baa5794833f612fe66,hadley,2016-09-26T21:33:43Z,Better messaging,2016-09-26,2016-01-01T22:33:00Z
hadley/pkgdown,0511e6ba8cb47940d08722e84618e83d3df5fe9a,hadley,2016-09-26T21:29:26Z,Build articles and index,2016-09-26,2016-01-01T22:29:00Z
hadley/pkgdown,bc25c013e23849268f708704efac387452981ab2,hadley,2016-09-26T21:16:02Z,Delete demos,2016-09-26,2016-01-01T22:16:00Z
hadley/pkgdown,4d01b3871f4a78860171b72dde021af9b1edff8b,hadley,2016-09-26T19:23:41Z,Clean up staticdocs object,2016-09-26,2016-01-01T20:23:00Z
hadley/pkgdown,cc126e26298c90b66da5652a34f6d6713b794221,hadley,2016-09-26T18:23:47Z,Clarifying names,2016-09-26,2016-01-01T19:23:00Z
hadley/pkgdown,a84cfa17d264514868cd8a853c0ca4e47a30ac6a,hadley,2016-09-26T18:20:49Z,build_index -> build_home,2016-09-26,2016-01-01T19:20:00Z
hadley/pkgdown,06cdb87aa996faed3262c3d2ff649ef8411ffac9,hadley,2016-09-26T18:08:07Z,No more demos,2016-09-26,2016-01-01T19:08:00Z
hadley/pkgdown,f33399dcce8f79d322800edef4dd46c9d22b380d,hadley,2016-09-26T18:07:11Z,Add out_path helper,2016-09-26,2016-01-01T19:07:00Z
hadley/pkgdown,38cd183b7fab9db17ec2d73ef6ddc7d9c001771f,hadley,2016-09-26T18:05:38Z,Refactor spec_reference_topic,2016-09-26,2016-01-01T19:05:00Z
hadley/pkgdown,3509d7aeda3b60a49eab66218b30d19b552a694f,hadley,2016-09-26T16:12:10Z,Improve composition of components,2016-09-26,2016-01-01T17:12:00Z
hadley/pkgdown,46e3ce541aef527625062e71247c76baeac26edc,hadley,2016-09-26T16:02:42Z,Minor code cleanups,2016-09-26,2016-01-01T17:02:00Z
hadley/pkgdown,30cdfb2803218b2b4e4308d9c9121fdcc648d332,hadley,2016-09-26T15:56:55Z,Update topic building,2016-09-26,2016-01-01T16:56:00Z
hadley/pkgdown,d1766d90dd81b8cc32dc0316455c2986f0050ece,hadley,2016-09-26T15:40:21Z,More accurate file name,2016-09-26,2016-01-01T16:40:00Z
hadley/pkgdown,7475b17c57190650f896b9502fbb97f86492e35a,hadley,2016-09-26T15:39:50Z,Determine if each topic is internal,2016-09-26,2016-01-01T16:39:00Z
hadley/pkgdown,23cac468e52a0b83aaa8e22b6b647b83bbbd7abe,hadley,2016-09-26T15:33:23Z,Store rd as column of topics tibble,2016-09-26,2016-01-01T16:33:00Z
hadley/pkgdown,023d8eb5b99724e78cd2af11337c00c7f1f87fd9,hadley,2016-09-26T15:29:15Z,Use . to refer to aliases,2016-09-26,2016-01-01T16:29:00Z
hadley/pkgdown,b79e67a99b778613779ee3c0a80c0f95ffe83df3,hadley,2016-09-26T15:25:49Z,Tweak styles and paths,2016-09-26,2016-01-01T16:25:00Z
hadley/pkgdown,6782b5cdc1cd76270fddc19865e58ef57e2d1c6c,hadley,2016-09-26T15:25:26Z,Use real server to preview,2016-09-26,2016-01-01T16:25:00Z
hadley/pkgdown,d7706dc662c4264ea26452285d46c666cc9ab7e7,hadley,2016-09-26T15:09:42Z,Rewrite reference index,2016-09-26,2016-01-01T16:09:00Z
hadley/pkgdown,8f3a989bbb7866458b845488bbff5b1972bbeaed,hadley,2016-09-26T13:44:48Z,Read yaml metadata,2016-09-26,2016-01-01T14:44:00Z
tidyverse/ggplot2,cb3bdde0e0ba65be3042083092eb397057af8e3f,hadley,2016-09-26T13:22:48Z,Use initial version of staticdocs,2016-09-26,2016-01-01T14:22:00Z
hadley/pkgdown,c20cb0e60c011f60a52332538a837f47445b237e,hadley,2016-09-26T13:12:06Z,Add overview vignette,2016-09-26,2016-01-01T14:12:00Z
tidyverse/ggplot2,4da4c4e109038acf12595e9077c6300df1dc5501,hadley,2016-09-23T21:21:11Z,Use macro to insert aesthetics,2016-09-23,2016-01-01T22:21:00Z
tidyverse/ggplot2,02f5580da3b20500e005b641a2820ee723665b99,hadley,2016-09-23T21:15:23Z,"Declare StatBinhex uses weight

Fixes #1629",2016-09-23,2016-01-01T22:15:00Z
tidyverse/ggplot2,c1cc4c88e1bfcbfa71f23901b3420cca0cfbdaf7,hadley,2016-09-23T21:10:21Z,Remove unused functions,2016-09-23,2016-01-01T22:10:00Z
tidyverse/ggplot2,befc4d00df94c4cfec852fdaffb68897a77684d5,hadley,2016-09-23T20:54:22Z,"Warn about unknown aesthetics & params.

Fixes #1585",2016-09-23,2016-01-01T21:54:00Z
tidyverse/haven,0ad8f56cfa69207852258c6c44f42837d289dad0,hadley,2016-09-23T20:35:52Z,Prepare for release,2016-09-23,2016-01-01T21:35:00Z
tidyverse/ggplot2,7881a3d1fc70b1fa51f74c9939d5fd81058b8a8b,hadley,2016-09-23T19:19:27Z,"Fix draw_panel confusion

Fixes #1587",2016-09-23,2016-01-01T20:19:00Z
tidyverse/haven,f18a18fddc07b04e931085f8096e6bd9663b2282,hadley,2016-09-23T19:18:32Z,"Update ReadStat

Fixes C++98 compatibility issue",2016-09-23,2016-01-01T20:18:00Z
klutometis/roxygen,be633d737d9d543c383fbbed4edb3384650d7020,hadley,2016-09-21T18:53:52Z,"Add parser for setClassUnion

Fixes #514",2016-09-21,2016-01-01T19:53:00Z
klutometis/roxygen,ba70629ea094bbbcaf5a7de5a2fa867e511d7f6d,hadley,2016-09-21T18:48:20Z,"Implement `@inheritDotParams`

Fixes #512",2016-09-21,2016-01-01T19:48:00Z
klutometis/roxygen,468edd9aa6d7202a3773c16668aad84d439bfc3c,hadley,2016-09-21T16:33:29Z,Make tag_name_description more general,2016-09-21,2016-01-01T17:33:00Z
klutometis/roxygen,defbe50240924a14a449960267fc52be5a9e5357,hadley,2016-09-21T15:04:53Z,"Select args from function

Given minimal dplyr::select style notation",2016-09-21,2016-01-01T16:04:00Z
klutometis/roxygen,bb7d7de42b2ca42236f1703c662ba6300b231937,hadley,2016-09-21T13:56:43Z,"Alias \dots to ... in more places

Fixes #504",2016-09-21,2016-01-01T14:56:00Z
klutometis/roxygen,effde021e7965619ea10bddba2b4f21a32effe3c,hadley,2016-09-21T13:48:06Z,Document new inherit tag in vignette,2016-09-21,2016-01-01T14:48:00Z
tidyverse/purrr,02da4ea897c8f23c5378412ce8d954f9da99dad7,hadley,2016-09-21T13:09:34Z,Eliminate unused variables,2016-09-21,2016-01-01T14:09:00Z
hadley/purrrlyr,02da4ea897c8f23c5378412ce8d954f9da99dad7,hadley,2016-09-21T13:09:34Z,Eliminate unused variables,2016-09-21,2016-01-01T14:09:00Z
tidyverse/purrr,89459423bf48980edeea4eb0a97f8e576470dc97,hadley,2016-09-21T13:08:35Z,Update documentation,2016-09-21,2016-01-01T14:08:00Z
hadley/purrrlyr,89459423bf48980edeea4eb0a97f8e576470dc97,hadley,2016-09-21T13:08:35Z,Update documentation,2016-09-21,2016-01-01T14:08:00Z
tidyverse/purrr,b0b9895c437366b64fd2b3e4d1876ccda3568fa3,hadley,2016-09-21T13:08:00Z,"Merge pull request #216 from pierucci/typo

fix typo in safely doc",2016-09-21,2016-01-01T14:08:00Z
hadley/purrrlyr,b0b9895c437366b64fd2b3e4d1876ccda3568fa3,hadley,2016-09-21T13:08:00Z,"Merge pull request #216 from pierucci/typo

fix typo in safely doc",2016-09-21,2016-01-01T14:08:00Z
tidyverse/purrr,dc3d0241f22c5b51a17a620754439eb4cf1068a9,hadley,2016-09-21T13:04:49Z,"Merge pull request #237 from jennybc/pmap-examples

More examples for pmap()",2016-09-21,2016-01-01T14:04:00Z
hadley/purrrlyr,dc3d0241f22c5b51a17a620754439eb4cf1068a9,hadley,2016-09-21T13:04:49Z,"Merge pull request #237 from jennybc/pmap-examples

More examples for pmap()",2016-09-21,2016-01-01T14:04:00Z
tidyverse/purrr,fc231f36b5a8c3309f85638f4272ebefa29e64e5,hadley,2016-09-21T13:04:29Z,"Merge pull request #248 from krlmlr/f-news

NEWS",2016-09-21,2016-01-01T14:04:00Z
hadley/purrrlyr,fc231f36b5a8c3309f85638f4272ebefa29e64e5,hadley,2016-09-21T13:04:29Z,"Merge pull request #248 from krlmlr/f-news

NEWS",2016-09-21,2016-01-01T14:04:00Z
klutometis/roxygen,7120d12c80982b271e178ef3055264e3ea2675a9,hadley,2016-09-20T18:46:14Z,"Warn if roxygen2 out of date

Fixes #508",2016-09-20,2016-01-01T19:46:00Z
klutometis/roxygen,69f6ac57eddf7f98c7138bf78676e51c95a5deee,hadley,2016-09-20T18:37:19Z,Add missing base namespace ref,2016-09-20,2016-01-01T19:37:00Z
klutometis/roxygen,f98c4d19db12b14a60a0bdbc1523bb84b62ee2c5,hadley,2016-09-20T18:36:27Z,"Also inherit references.

Closes #384",2016-09-20,2016-01-01T19:36:00Z
klutometis/roxygen,e42b966a146c58479fe8d8a76364b4554e3c7b6e,hadley,2016-09-20T18:35:43Z,"Inherit individual sections

Fixes #513",2016-09-20,2016-01-01T19:35:00Z
klutometis/roxygen,88b596bf78ae18b54b42aba70544b9ea27bcc192,hadley,2016-09-20T15:22:56Z,Inherit sections (that don't already exist),2016-09-20,2016-01-01T16:22:00Z
klutometis/roxygen,1a2694ff5cb8484cee5858c52a487743bbd5645c,hadley,2016-09-20T15:04:57Z,Not doing slots for now,2016-09-20,2016-01-01T16:04:00Z
klutometis/roxygen,aa115c4ab0ecc8f4b1fdc2557608c9937bb0e252,hadley,2016-09-20T14:48:10Z,Eliminate duplicated warning code,2016-09-20,2016-01-01T15:48:00Z
klutometis/roxygen,8a335cb42b9a55c165fd7847ad01c6f83f6b82cb,hadley,2016-09-20T14:42:33Z,Inherit seealso,2016-09-20,2016-01-01T15:42:00Z
klutometis/roxygen,c70cf191c38a6ea00084dded8b49031e239c0e4a,hadley,2016-09-20T14:36:18Z,Update vignette,2016-09-20,2016-01-01T15:36:00Z
hadley/r4ds,5c4429dc03ca24e117fb6190b170ae6669d4768d,hadley,2016-09-19T13:01:15Z,Swap seasons,2016-09-19,2016-01-01T14:01:00Z
tidyverse/modelr,7a1270d2729da48c913732054d1cfbd185305827,hadley,2016-09-16T20:38:10Z,"Merge pull request #24 from jmarshallnz/patch-1

Minor typo in error handling code of `crossv_kfold`",2016-09-16,2016-01-01T21:38:00Z
hadley/r4ds,40eb4b4be9315bebb31944d72c41f75c2bc9ca93,hadley,2016-09-16T19:02:44Z,Merge branch 'master' of github.com:hadley/r4ds,2016-09-16,2016-01-01T20:02:00Z
hadley/r4ds,55f0e1b0e55c823f3962eab5dfe8c7e8f8ceb4b8,hadley,2016-09-16T19:02:42Z,air_time not airtime,2016-09-16,2016-01-01T20:02:00Z
tidyverse/forcats,c762426c9920b1ca3efb5ea81f5011cb906d58c6,hadley,2016-09-16T15:40:52Z,Use development version,2016-09-16,2016-01-01T16:40:00Z
tidyverse/forcats,6a2191452f89aa8fe7e9de4583e2afc0cb5395e3,hadley,2016-09-16T15:39:59Z,Merge branch 'master' of github.com:hadley/forcats,2016-09-16,2016-01-01T16:39:00Z
tidyverse/haven,b7f00cdf217c9c45754179e8de3075ef331dd5e1,hadley,2016-09-16T13:21:02Z,"Specify stata version in output

Fixes #217",2016-09-16,2016-01-01T14:21:00Z
tidyverse/ggplot2,048e019c891fb00576b4d4d3cdbb1888667c8ff4,hadley,2016-09-15T21:36:04Z,"Improve element documentation

Fixes #1743",2016-09-15,2016-01-01T22:36:00Z
tidyverse/forcats,b36cb0dfd8017ab3ffa3778b04245baaf6a48b63,hadley,2016-09-15T20:18:35Z,Submit to CRAN,2016-09-15,2016-01-01T21:18:00Z
tidyverse/forcats,1e0837bef19b77af3a33a15b73299ff49af90ae7,hadley,2016-09-15T18:25:23Z,Add NEWS,2016-09-15,2016-01-01T19:25:00Z
tidyverse/ggplot2,a0c9ba9cdda9a573ddc08ac8d458e6539305f27c,hadley,2016-09-15T13:00:44Z,"Make GPL-2 license explicit

Fixes #1723",2016-09-15,2016-01-01T14:00:00Z
tidyverse/ggplot2,10947cbec33a320a3d202725ab6e82029d0c780f,hadley,2016-09-15T12:36:06Z,"Use fuzzy bins

Fixes #1651",2016-09-15,2016-01-01T13:36:00Z
tidyverse/ggplot2,85bf82391a588e264ea36080033dcc77ce736c95,hadley,2016-09-15T11:58:19Z,"Add basic package documentation

Fixes #1719",2016-09-15,2016-01-01T12:58:00Z
tidyverse/haven,23d819bb2b4e50ce223162dc6418dc16473397b9,hadley,2016-09-10T21:41:18Z,Update coverage exclusions,2016-09-10,2016-01-01T22:41:00Z
tidyverse/haven,a82ada67f10fbb3fe6bde12189aada5237ed2f88,hadley,2016-09-10T21:34:20Z,Check on more R versions,2016-09-10,2016-01-01T22:34:00Z
tidyverse/haven,be603ac8c0765ff7ef727d1f9cf7a168b2e91509,hadley,2016-09-10T21:34:11Z,Release prep,2016-09-10,2016-01-01T22:34:00Z
tidyverse/haven,9ded3e4ed8d35677ad7d7cc6239f9691b4566b5c,hadley,2016-09-10T21:16:10Z,"Update readstat

(to fix ISO c warning)",2016-09-10,2016-01-01T22:16:00Z
tidyverse/haven,34f6c9b8a48c40ddf0c932cd395f089583f1d2de,hadley,2016-09-10T14:04:06Z,Update rcpp,2016-09-10,2016-01-01T15:04:00Z
tidyverse/tidyverse,253ca9075d32bde3b22747aff0f1a83140e1b64b,hadley,2016-09-09T19:54:14Z,"Merge pull request #7 from eddelbuettel/master

another typo of 'packages'",2016-09-09,2016-01-01T20:54:00Z
tidyverse/forcats,3e6df6cd5ea1eb4252a8b7dc14f5fcf479759f5f,hadley,2016-09-09T14:59:30Z,Only test last rank in recent R,2016-09-09,2016-01-01T15:59:00Z
tidyverse/forcats,84a6f21a0a1c34539262d839eb00859017e9ae65,hadley,2016-09-09T14:45:09Z,Test on more R versions,2016-09-09,2016-01-01T15:45:00Z
tidyverse/tidyverse,b9f89fba1cfdbebc3d96945ed8d7dc89510ede52,hadley,2016-09-08T22:52:28Z,Put url in <>,2016-09-08,2016-01-01T23:52:00Z
klutometis/roxygen,b8defc07fcb5b2bb31ddd9bf96888ed7a20dcc45,hadley,2016-09-08T22:15:18Z,Use md in docs,2016-09-08,2016-01-01T23:15:00Z
klutometis/roxygen,7364b204ebd866b4e13a8fd3668155cc876634af,hadley,2016-09-08T20:50:01Z,Inherit description and details,2016-09-08,2016-01-01T21:50:00Z
klutometis/roxygen,45bca2a649837556e68c46396e6e14eb18d46e93,hadley,2016-09-08T20:30:32Z,Generalise inherit return values,2016-09-08,2016-01-01T21:30:00Z
klutometis/roxygen,377d35a814b2fef5b93a37e26ef4c514d3c8613d,hadley,2016-09-08T20:09:56Z,Extract out collapse function,2016-09-08,2016-01-01T21:09:00Z
klutometis/roxygen,45e9aac956a9af62d3b6ca7df61659d9327a3125,hadley,2016-09-08T15:27:17Z,Refactor common code out to make topics_process_inherit,2016-09-08,2016-01-01T16:27:00Z
klutometis/roxygen,6b5d33a6ba252ed1e9757223a862ea55bb3134bb,hadley,2016-09-08T15:08:31Z,Use roxy_tag_inherit for inheritParams,2016-09-08,2016-01-01T16:08:00Z
klutometis/roxygen,3828232e5dbd4c85b65fcd2f6451082fd250ea97,hadley,2016-09-08T15:08:06Z,Inherit return values,2016-09-08,2016-01-01T16:08:00Z
klutometis/roxygen,504851cfab6c6c6e29f7b9b2c783b28b930b8f94,hadley,2016-09-08T13:51:36Z,Continue to refactor inherit_params,2016-09-08,2016-01-01T14:51:00Z
klutometis/roxygen,5252bde2804da681cd74207a4f1ad2c5bb21d591,hadley,2016-09-08T13:44:25Z,Tweak backref layout,2016-09-08,2016-01-01T14:44:00Z
tidyverse/tidyverse,0e845607742f6808379391c992309c567a949111,hadley,2016-09-08T13:30:16Z,Description fixes,2016-09-08,2016-01-01T14:30:00Z
tidyverse/tidyverse,cb481ae52918fefcd6fa79983327d5965f9935a2,hadley,2016-09-07T21:57:57Z,Add cran comments,2016-09-07,2016-01-01T22:57:00Z
tidyverse/tidyverse,71f38cc6608dc4b78b2b4628523ebd7fab7737b9,hadley,2016-09-07T21:56:42Z,Spelling,2016-09-07,2016-01-01T22:56:00Z
tidyverse/tidyverse,0269bb272d8316bf95f3467ec25e4ff78fe0c6c5,hadley,2016-09-07T18:25:27Z,Make initial version 1.0.0,2016-09-07,2016-01-01T19:25:00Z
tidyverse/tidyverse,6ca05a7bed3bd2dd0e9d702268279a34f2847688,hadley,2016-09-07T16:38:52Z,Merge branch 'master' of github.com:hadley/tidyverse,2016-09-07,2016-01-01T17:38:00Z
tidyverse/tidyverse,cd6edd698323d6891abb1a37faf88a43c2d0ec36,hadley,2016-09-07T16:38:14Z,Add rvest and httr,2016-09-07,2016-01-01T17:38:00Z
klutometis/roxygen,2526d127bb1a7cb3136b5eb53cd05d290d879a19,hadley,2016-09-07T15:14:11Z,Refactoring param inheritance,2016-09-07,2016-01-01T16:14:00Z
klutometis/roxygen,382478c8f08926e760b96a28831628059af97272,hadley,2016-09-07T14:18:52Z,Avoid re-ordering topics,2016-09-07,2016-01-01T15:18:00Z
klutometis/roxygen,6e410ae23d4e6f35de4582123f71d0e387077f71,hadley,2016-09-07T13:50:02Z,Missing test for `@inherit` tag,2016-09-07,2016-01-01T14:50:00Z
klutometis/roxygen,dea119d8653fdbeea8da6f71ae1864419ffe3253,hadley,2016-09-07T13:49:43Z,Topological sort for inheritParams,2016-09-07,2016-01-01T14:49:00Z
